NGC3256         , CO5-4  ,  ,8270,8110,8440,          
NGC3256         , CO6-5  ,  ,8250,8170,8350,          
NGC3256         , CO7-6  ,  ,5720,5630,5790,          
NGC3256         , CO8-7  ,  ,4390,4240,4530,          
NGC3256         , CO9-8  ,  ,3060,2910,3180,          
NGC3256         , CO10-9 ,  ,2150,2010,2270,          
NGC3256         , CO11-10,  ,1350,1240,1440,          
NGC3256         , CO12-11,  ,919,818,1010,          
NGC3256         , CO13-12,  ,520,294,724,          
NGC3256         , NII    ,  ,9290,9090,9510,          
IRAS 10378+1109 , CI2-1  ,  ,62.3,23.6,101,162
IRAS 10378+1109 , CO5-4  ,  ,105,38.4,208,385
IRAS 10378+1109 , CO6-5  ,  ,167,72.8,235,346
IRAS 10378+1109 , CO7-6  ,  ,216,180,250,          
IRAS 10378+1109 , CO8-7  ,  ,146,111,178,          
IRAS 10378+1109 , CO10-9 ,  ,92.2,54.9,138,205
IRAS 10378+1109 , CO11-10,  ,31.5,8.51,56.4,106
IRAS 10378+1109 , CO12-11,  ,20.6,3.67,44.5,81.8
IRAS 10378+1109 , CO13-12,  ,71.3,47.6,101,152
IRAS 10378+1109 , NII    ,  ,70,44.2,105,153
ESO264-G036     , CI1-0  ,  ,465,186,680,969
ESO264-G036     , CI2-1  ,  ,494,444,542,          
ESO264-G036     , CO5-4  ,  ,615,470,745,          
ESO264-G036     , CO6-5  ,  ,575,487,656,          
ESO264-G036     , CO7-6  ,  ,312,261,363,          
ESO264-G036     , CO8-7  ,  ,314,219,393,          
ESO264-G036     , CO9-8  ,  ,100,28.8,203,364
ESO264-G036     , CO10-9 ,  ,120,40.8,220,356
ESO264-G036     , CO12-11,  ,92.3,29.1,195,306
ESO264-G036     , NII    , X,3190,3080,3300,          
NGC3351         , CI1-0  ,  ,668,457,898,          
NGC3351         , CI2-1  ,  ,683,619,738,          
NGC3351         , CO4-3  ,  ,1050,839,1290,          
NGC3351         , CO5-4  ,  ,1220,1070,1370,          
NGC3351         , CO6-5  ,  ,667,585,761,          
NGC3351         , CO7-6  ,  ,384,320,440,          
NGC3351         , CO8-7  ,  ,184,108,261,342
NGC3351         , CO9-8  ,  ,322,195,455,          
NGC3351         , CO10-9 ,  ,182,90.6,279,416
NGC3351         , CO11-10,  ,121,33.7,220,429
NGC3351         , CO12-11,  ,118,32.1,211,329
NGC3351         , CO13-12,  ,361,224,516,          
NGC3351         , NII    ,  ,6520,6380,6650,          
ESO264-G057     , CI1-0  ,  ,248,105,423,656
ESO264-G057     , CI2-1  ,  ,241,196,298,          
ESO264-G057     , CO5-4  ,  ,279,162,391,          
ESO264-G057     , CO6-5  ,  ,303,238,370,          
ESO264-G057     , CO7-6  ,  ,199,147,251,          
ESO264-G057     , CO8-7  ,  ,243,150,320,          
ESO264-G057     , CO9-8  ,  ,101,23.1,185,369
ESO264-G057     , CO10-9 ,  ,150,49.1,231,336
ESO264-G057     , CO11-10,  ,115,41.5,205,360
ESO264-G057     , CO12-11,  ,68.8,18.3,183,279
ESO264-G057     , NII    ,  ,1670,1590,1750,          
IRASF10565+2448 , CI1-0  ,  ,356,86.9,708,1090
IRASF10565+2448 , CI2-1  ,  ,519,451,584,          
IRASF10565+2448 , CO5-4  ,  ,635,432,821,          
IRASF10565+2448 , CO6-5  ,  ,750,661,830,          
IRASF10565+2448 , CO7-6  ,  ,544,472,609,          
IRASF10565+2448 , CO8-7  ,  ,607,536,686,          
IRASF10565+2448 , CO9-8  ,  ,378,300,466,          
IRASF10565+2448 , CO10-9 ,  ,316,260,386,          
IRASF10565+2448 , CO11-10,  ,241,180,299,          
IRASF10565+2448 , CO12-11,  ,120,64.7,172,          
IRASF10565+2448 , CO13-12,  ,92.7,39.2,141,220
IRASF10565+2448 , NII    ,  ,503,460,551,          
NGC3521         , CI1-0  ,  ,1270,1040,1540,          
NGC3521         , CI2-1  ,  ,917,830,1010,          
NGC3521         , CO4-3  ,  ,1520,1260,1800,          
NGC3521         , CO5-4  ,  ,748,548,1010,          
NGC3521         , CO6-5  ,  ,305,181,416,          
NGC3521         , CO7-6  ,  ,60.9,12.1,118,216
NGC3521         , CO9-8  ,  ,189,36.5,434,1000
NGC3521         , CO12-11,  ,483,184,727,1100
NGC3521         , NII    ,  ,10900,10600,11300,          
IRAS 11095-0238 , CO5-4  ,  ,150,41.3,268,411
IRAS 11095-0238 , CO6-5  ,  ,69.4,18,109,159
IRAS 11095-0238 , CO7-6  ,  ,127,76.4,171,          
IRAS 11095-0238 , CO8-7  ,  ,156,113,202,          
IRAS 11095-0238 , CO10-9 ,  ,130,80,179,          
IRAS 11095-0238 , CO11-10,  ,60.3,24.2,106,161
IRAS 11095-0238 , CO12-11,  ,67.1,22,110,159
IRAS 11095-0238 , CO13-12,  ,57.5,28.4,93.1,151
IRAS 11095-0238 , NII    ,  ,99.6,67.3,130,          
NGC3627         , CI1-0  ,  ,1450,1280,1630,          
NGC3627         , CI2-1  ,  ,1150,1100,1210,          
NGC3627         , CO4-3  ,  ,1620,1400,1830,          
NGC3627         , CO5-4  ,  ,2380,2250,2490,          
NGC3627         , CO6-5  ,  ,1960,1880,2050,          
NGC3627         , CO7-6  ,  ,1280,1230,1330,          
NGC3627         , CO8-7  ,  ,929,858,990,          
NGC3627         , CO9-8  ,  ,1380,1220,1490,          
NGC3627         , CO10-9 ,  ,1170,1070,1280,          
NGC3627         , CO11-10,  ,626,496,763,          
NGC3627         , CO12-11,  ,369,268,471,          
NGC3627         , CO13-12,  ,358,169,541,          
NGC3627         , NII    ,  ,1880,1740,2030,          
NGC3665         , CI1-0  ,  ,133,37.6,241,451
NGC3665         , CI2-1  ,  ,124,94.2,152,          
NGC3665         , CO4-3  ,  ,214,61.9,376,558
NGC3665         , CO5-4  ,  ,84.9,25.1,169,272
NGC3665         , CO6-5  ,  ,63.9,25.3,102,153
NGC3665         , CO7-6  ,  ,17.2,2.89,38.5,61.1
NGC3665         , CO8-7  ,  ,67.7,23.7,115,176
NGC3665         , CO9-8  ,  ,55.6,17.3,92.3,157
NGC3665         , NII    , X,1490,1430,1540,          
Arp299-B        , CI1-0  ,  ,2090,1650,2480,          
Arp299-B        , CI2-1  ,  ,2070,1950,2160,          
Arp299-B        , CO4-3  ,  ,5910,5390,6320,          
Arp299-B        , CO5-4  ,  ,5220,4900,5510,          
Arp299-B        , CO6-5  ,  ,4510,4350,4680,          
Arp299-B        , CO7-6  ,  ,3130,3020,3240,          
Arp299-B        , CO8-7  ,  ,2620,2490,2770,          
Arp299-B        , CO9-8  ,  ,1660,1440,1870,          
Arp299-B        , CO10-9 ,  ,1600,1390,1810,          
Arp299-B        , CO11-10,  ,1350,1170,1500,          
Arp299-B        , CO12-11,  ,1110,971,1260,          
Arp299-B        , CO13-12,  ,1020,828,1220,          
Arp299-B        , NII    , X,8170,7890,8460,          
Arp299-C        , CI1-0  ,  ,2010,1580,2410,          
Arp299-C        , CI2-1  ,  ,1990,1880,2080,          
Arp299-C        , CO4-3  ,  ,5710,5230,6100,          
Arp299-C        , CO5-4  ,  ,5650,5390,5940,          
Arp299-C        , CO6-5  ,  ,4220,4050,4370,          
Arp299-C        , CO7-6  ,  ,3030,2910,3110,          
Arp299-C        , CO8-7  ,  ,2720,2580,2870,          
Arp299-C        , CO9-8  ,  ,1680,1500,1850,          
Arp299-C        , CO10-9 ,  ,1390,1230,1530,          
Arp299-C        , CO11-10,  ,1140,975,1280,          
Arp299-C        , CO12-11,  ,774,633,914,          
Arp299-C        , CO13-12,  ,499,332,676,          
Arp299-C        , NII    , X,7660,7400,7910,          
Arp299-A        , CI1-0  ,  ,1340,1100,1570,          
Arp299-A        , CI2-1  ,  ,2340,2250,2440,          
Arp299-A        , CO4-3  ,  ,5130,4840,5400,          
Arp299-A        , CO5-4  ,  ,4850,4680,5040,          
Arp299-A        , CO6-5  ,  ,4710,4610,4810,          
Arp299-A        , CO7-6  ,  ,3970,3860,4060,          
Arp299-A        , CO8-7  ,  ,3700,3580,3810,          
Arp299-A        , CO9-8  ,  ,3170,3000,3340,          
Arp299-A        , CO10-9 ,  ,2880,2730,3020,          
Arp299-A        , CO11-10,  ,2220,2090,2350,          
Arp299-A        , CO12-11,  ,1800,1670,1930,          
Arp299-A        , CO13-12,  ,1560,1400,1710,          
Arp299-A        , NII    , X,5570,5290,5840,          
PG 1126-041     , CI2-1  ,  ,29.6,4.38,66.8,97.3
PG 1126-041     , CO6-5  ,  ,65.8,21.7,110,204
PG 1126-041     , CO7-6  ,  ,28.2,4.8,61,109
PG 1126-041     , CO8-7  ,  ,23.3,4.53,58.5,98.5
PG 1126-041     , CO9-8  ,  ,94.2,51.6,144,243
PG 1126-041     , CO10-9 ,  ,44.2,16.5,76.4,134
PG 1126-041     , CO11-10,  ,53.7,23.3,84,133
PG 1126-041     , CO12-11,  ,68.9,34.7,104,151
PG 1126-041     , CO13-12,  ,23.6,4.85,59.6,89.5
PG 1126-041     , NII    ,  ,94,66.6,127,          
ESO 320-G030    , CI1-0  ,  ,937,688,1150,          
ESO 320-G030    , CI2-1  ,  ,850,781,913,          
ESO 320-G030    , CO4-3  ,  ,2580,2270,2840,          
ESO 320-G030    , CO5-4  ,  ,1990,1820,2120,          
ESO 320-G030    , CO6-5  ,  ,1820,1740,1900,          
ESO 320-G030    , CO7-6  ,  ,1230,1170,1290,          
ESO 320-G030    , CO8-7  ,  ,811,730,889,          
ESO 320-G030    , CO9-8  ,  ,801,701,893,          
ESO 320-G030    , CO10-9 ,  ,757,681,834,          
ESO 320-G030    , CO11-10,  ,336,269,415,          
ESO 320-G030    , CO12-11,  ,256,195,308,          
ESO 320-G030    , CO13-12,  ,135,57.2,204,353
ESO 320-G030    , NII    ,  ,2290,2220,2350,          
NGC3982         , CI1-0  ,  ,584,274,794,          
NGC3982         , CI2-1  ,  ,393,343,449,          
NGC3982         , CO4-3  ,  ,1070,717,1370,          
NGC3982         , CO5-4  ,  ,342,167,508,820
NGC3982         , CO6-5  ,  ,344,237,451,          
NGC3982         , CO7-6  ,  ,118,45.6,180,276
NGC3982         , CO8-7  ,  ,99.2,25.1,174,322
NGC3982         , CO9-8  ,  ,60.5,5.7,152,352
NGC3982         , CO11-10,  ,256,86.7,430,605
NGC3982         , NII    ,  ,4450,4260,4630,          
NGC4038         , CI1-0  ,  ,381,182,643,845
NGC4038         , CI2-1  ,  ,982,863,1100,          
NGC4038         , CO4-3  ,  ,1170,880,1390,          
NGC4038         , CO5-4  ,  ,1180,895,1490,          
NGC4038         , CO6-5  ,  ,1180,1040,1340,          
NGC4038         , CO7-6  ,  ,898,752,1010,          
NGC4038         , CO8-7  ,  ,282,92.6,457,726
NGC4038         , CO9-8  ,  ,519,250,876,1440
NGC4038         , CO12-11,  ,169,22.2,354,586
NGC4038         , CO13-12,  ,539,200,828,1230
NGC4038         , NII    ,  ,3160,2890,3360,          
NGC4038overlap  , CI1-0  ,  ,668,336,1030,          
NGC4038overlap  , CI2-1  ,  ,1470,1350,1580,          
NGC4038overlap  , CO4-3  ,  ,2350,1940,2770,          
NGC4038overlap  , CO5-4  ,  ,2050,1770,2280,          
NGC4038overlap  , CO6-5  ,  ,1790,1620,1940,          
NGC4038overlap  , CO7-6  ,  ,1310,1190,1430,          
NGC4038overlap  , CO8-7  ,  ,936,755,1100,          
NGC4038overlap  , CO9-8  ,  ,263,78,528,1040
NGC4038overlap  , CO10-9 ,  ,584,272,864,1270
NGC4038overlap  , CO12-11,  ,448,167,714,1090
NGC4038overlap  , CO13-12,  ,423,143,780,1290
NGC4038overlap  , NII    ,  ,4160,3880,4480,          
NGC4051         , CI1-0  ,  ,741,476,1020,          
NGC4051         , CI2-1  ,  ,529,458,600,          
NGC4051         , CO4-3  ,  ,825,498,1110,1580
NGC4051         , CO5-4  ,  ,613,409,806,          
NGC4051         , CO6-5  ,  ,676,589,767,          
NGC4051         , CO7-6  ,  ,414,328,491,          
NGC4051         , CO8-7  ,  ,435,351,538,          
NGC4051         , CO9-8  ,  ,441,276,595,          
NGC4051         , CO10-9 ,  ,145,38.6,265,487
NGC4051         , CO11-10,  ,301,191,439,          
NGC4051         , CO12-11,  ,112,29.6,192,357
NGC4051         , CO13-12,  ,226,98.1,347,522
NGC4051         , NII    ,  ,838,721,928,          
IRAS 12071-0444 , CI2-1  ,  ,62.6,24.8,99.4,149
IRAS 12071-0444 , CO5-4  ,  ,212,100,330,565
IRAS 12071-0444 , CO6-5  ,  ,154,86.2,222,357
IRAS 12071-0444 , CO7-6  ,  ,90,48.4,129,          
IRAS 12071-0444 , CO8-7  ,  ,139,104,172,          
IRAS 12071-0444 , CO10-9 ,  ,91.8,43.4,138,219
IRAS 12071-0444 , CO11-10,  ,46.3,16,81.6,144
IRAS 12071-0444 , CO12-11,  ,72.8,36.9,108,150
IRAS 12071-0444 , CO13-12,  ,40.3,14.5,68.2,121
IRAS 12071-0444 , NII    ,  ,48.9,19.8,81,135
NGC4151         , CI1-0  ,  ,282,106,528,850
NGC4151         , CI2-1  ,  ,485,426,546,          
NGC4151         , CO4-3  ,  ,223,67.8,459,892
NGC4151         , CO6-5  ,  ,110,44,181,295
NGC4151         , CO7-6  ,  ,168,113,232,          
NGC4151         , CO8-7  ,  ,175,111,240,337
NGC4151         , CO9-8  ,  ,186,85.8,275,396
NGC4151         , CO10-9 ,  ,474,370,575,          
NGC4151         , CO11-10,  ,164,87.6,262,407
NGC4151         , CO12-11,  ,109,33.3,185,323
NGC4151         , CO13-12,  ,214,122,312,          
NGC4151         , NII    , X,1360,1220,1500,          
NGC4194         , CI1-0  ,  ,500,226,867,1380
NGC4194         , CI2-1  ,  ,535,444,613,          
NGC4194         , CO4-3  ,  ,831,487,1220,          
NGC4194         , CO5-4  ,  ,499,225,700,          
NGC4194         , CO6-5  ,  ,909,805,1010,          
NGC4194         , CO7-6  ,  ,905,825,971,          
NGC4194         , CO8-7  ,  ,562,441,688,          
NGC4194         , CO9-8  ,  ,275,111,440,671
NGC4194         , CO10-9 ,  ,300,161,415,          
NGC4194         , CO11-10,  ,523,402,649,          
NGC4194         , CO12-11,  ,267,176,358,          
NGC4194         , CO13-12,  ,186,75,293,453
NGC4194         , NII    ,  ,1660,1550,1780,          
IRAS12116-5615  , CI1-0  ,  ,389,185,594,975
IRAS12116-5615  , CI2-1  ,  ,565,509,615,          
IRAS12116-5615  , CO5-4  ,  ,814,636,944,          
IRAS12116-5615  , CO6-5  ,  ,691,614,762,          
IRAS12116-5615  , CO7-6  ,  ,580,518,626,          
IRAS12116-5615  , CO8-7  ,  ,426,357,486,          
IRAS12116-5615  , CO9-8  ,  ,398,321,479,          
IRAS12116-5615  , CO10-9 ,  ,199,143,263,          
IRAS12116-5615  , CO11-10,  ,147,89.8,202,          
IRAS12116-5615  , CO12-11,  ,102,47,149,          
IRAS12116-5615  , CO13-12,  ,93.4,39.5,139,213
IRAS12116-5615  , NII    ,  ,706,655,751,          
NGC4254         , CI1-0  ,  ,1040,856,1240,          
NGC4254         , CI2-1  ,  ,679,618,747,          
NGC4254         , CO4-3  ,  ,644,428,892,          
NGC4254         , CO5-4  ,  ,594,365,797,          
NGC4254         , CO6-5  ,  ,199,87.1,293,431
NGC4254         , CO7-6  ,  ,71.9,14.5,142,244
NGC4254         , CO9-8  ,  ,218,47.6,394,604
NGC4254         , CO11-10,  ,148,23.4,326,615
NGC4254         , NII    ,  ,12200,12000,12400,          
NGC4321         , CI1-0  ,  ,1020,857,1190,          
NGC4321         , CI2-1  ,  ,852,801,905,          
NGC4321         , CO4-3  ,  ,2370,2170,2610,          
NGC4321         , CO5-4  ,  ,1740,1570,1900,          
NGC4321         , CO6-5  ,  ,1210,1130,1290,          
NGC4321         , CO7-6  ,  ,526,477,579,          
NGC4321         , CO8-7  ,  ,187,104,277,347
NGC4321         , CO9-8  ,  ,100,24.9,243,394
NGC4321         , CO10-9 ,  ,369,242,465,          
NGC4321         , CO11-10,  ,323,181,450,621
NGC4321         , CO13-12,  ,244,77,422,682
NGC4321         , NII    ,  ,8880,8700,9040,          
NGC4388         , CI1-0  ,  ,925,632,1220,          
NGC4388         , CI2-1  ,  ,1180,1130,1230,          
NGC4388         , CO4-3  ,  ,1610,1280,1940,          
NGC4388         , CO5-4  ,  ,946,763,1130,          
NGC4388         , CO6-5  ,  ,847,748,937,          
NGC4388         , CO7-6  ,  ,568,516,619,          
NGC4388         , CO8-7  ,  ,493,404,558,          
NGC4388         , CO9-8  ,  ,387,237,533,          
NGC4388         , CO10-9 ,  ,294,201,415,          
NGC4388         , CO11-10,  ,174,73.4,308,477
NGC4388         , CO12-11,  ,153,57,248,408
NGC4388         , CO13-12,  ,112,37.3,207,355
NGC4388         , NII    ,  ,1880,1770,1980,          
NGC4459         , CI1-0  ,  ,303,92.3,621,986
NGC4459         , CI2-1  ,  ,233,145,301,          
NGC4459         , CO4-3  ,  ,407,127,781,1250
NGC4459         , CO5-4  ,  ,141,20.9,325,591
NGC4459         , CO6-5  ,  ,304,198,422,          
NGC4459         , CO9-8  ,  ,43.5,12.2,90.9,160
NGC4459         , CO10-9 ,  ,61.4,22.4,100,168
NGC4459         , CO12-11,  ,37.6,11.4,66.8,117
NGC4459         , CO13-12,  ,27.9,7.06,61.5,105
NGC4459         , NII    , X,785,735,836,          
NGC4526         , CI1-0  ,  ,477,271,620,          
NGC4526         , CI2-1  ,  ,220,185,254,          
NGC4526         , CO4-3  ,  ,670,454,861,          
NGC4526         , CO5-4  ,  ,339,234,432,          
NGC4526         , CO6-5  ,  ,190,138,241,          
NGC4526         , CO7-6  ,  ,46.8,19.3,79.9,134
NGC4526         , CO8-7  ,  ,53.6,11.7,95.6,185
NGC4526         , CO9-8  ,  ,45.2,13.9,84.3,171
NGC4526         , CO10-9 ,  ,46.4,15.3,85.2,161
NGC4526         , CO12-11,  ,57.5,24.8,93.6,142
NGC4526         , CO13-12,  ,64.3,20.8,116,211
NGC4526         , NII    , X,5330,5240,5430,          
NGC4536         , CI1-0  ,  ,202,46.2,468,858
NGC4536         , CI2-1  ,  ,885,799,964,          
NGC4536         , CO4-3  ,  ,1620,1300,2020,          
NGC4536         , CO5-4  ,  ,1280,1040,1500,          
NGC4536         , CO6-5  ,  ,1280,1160,1400,          
NGC4536         , CO7-6  ,  ,790,700,873,          
NGC4536         , CO8-7  ,  ,437,336,547,          
NGC4536         , CO9-8  ,  ,451,288,607,830
NGC4536         , CO10-9 ,  ,367,191,503,          
NGC4536         , CO11-10,  ,237,92.2,388,574
NGC4536         , CO12-11,  ,130,27.8,263,456
NGC4536         , CO13-12,  ,608,414,849,          
NGC4536         , NII    ,  ,4140,3960,4320,          
NGC4569         , CI1-0  ,  ,1370,1170,1560,          
NGC4569         , CI2-1  ,  ,1150,1100,1190,          
NGC4569         , CO4-3  ,  ,1990,1790,2210,          
NGC4569         , CO5-4  ,  ,1540,1400,1690,          
NGC4569         , CO6-5  ,  ,1050,983,1120,          
NGC4569         , CO7-6  ,  ,571,521,619,          
NGC4569         , CO8-7  ,  ,450,389,499,          
NGC4569         , CO9-8  ,  ,410,306,518,          
NGC4569         , CO10-9 ,  ,247,159,334,          
NGC4569         , CO11-10,  ,163,65.8,261,466
NGC4569         , CO12-11,  ,95.2,42.8,161,236
NGC4569         , CO13-12,  ,290,136,408,625
NGC4569         , NII    ,  ,2420,2300,2520,          
TOL1238-364     , CI1-0  ,  ,356,118,562,814
TOL1238-364     , CI2-1  ,  ,204,162,266,          
TOL1238-364     , CO4-3  ,  ,432,140,740,1190
TOL1238-364     , CO5-4  ,  ,490,307,622,          
TOL1238-364     , CO6-5  ,  ,205,117,264,          
TOL1238-364     , CO7-6  ,  ,112,69.4,178,          
TOL1238-364     , CO8-7  ,  ,187,117,245,          
TOL1238-364     , CO9-8  ,  ,348,231,463,          
TOL1238-364     , CO10-9 ,  ,155,64.9,254,374
TOL1238-364     , CO11-10,  ,176,81.2,285,416
TOL1238-364     , CO12-11,  ,98.2,34,163,259
TOL1238-364     , CO13-12,  ,163,74.3,271,434
TOL1238-364     , NII    ,  ,1570,1480,1690,          
NGC4631         , CI1-0  ,  ,992,762,1200,          
NGC4631         , CI2-1  ,  ,818,744,886,          
NGC4631         , CO4-3  ,  ,1500,1240,1750,          
NGC4631         , CO5-4  ,  ,1010,852,1180,          
NGC4631         , CO6-5  ,  ,774,679,874,          
NGC4631         , CO7-6  ,  ,362,295,432,          
NGC4631         , CO9-8  ,  ,299,88.5,512,1010
NGC4631         , CO10-9 ,  ,375,145,571,832
NGC4631         , CO12-11,  ,218,64.7,360,562
NGC4631         , NII    ,  ,12100,11800,12300,          
NGC4710         , CI1-0  ,  ,151,41.8,286,465
NGC4710         , CI2-1  ,  ,369,325,416,          
NGC4710         , CO4-3  ,  ,612,431,777,          
NGC4710         , CO5-4  ,  ,501,375,619,          
NGC4710         , CO6-5  ,  ,253,202,313,          
NGC4710         , CO7-6  ,  ,79.1,30.9,130,178
NGC4710         , CO8-7  ,  ,59.8,12.5,101,217
NGC4710         , CO9-8  ,  ,45.3,8.04,110,277
NGC4710         , CO10-9 ,  ,96.8,36.1,173,306
NGC4710         , CO11-10,  ,32.8,3.86,81.7,180
NGC4710         , CO12-11,  ,16.5,0.369,51.7,115
NGC4710         , CO13-12,  ,35.4,5.58,87.9,191
NGC4710         , NII    ,  ,3500,3410,3570,          
NGC4736         , CI1-0  ,  ,594,493,703,          
NGC4736         , CI2-1  ,  ,1080,1030,1130,          
NGC4736         , CO4-3  ,  ,909,798,1000,          
NGC4736         , CO5-4  ,  ,1070,966,1180,          
NGC4736         , CO6-5  ,  ,614,555,675,          
NGC4736         , CO7-6  ,  ,372,323,424,          
NGC4736         , CO8-7  ,  ,116,52.9,194,280
NGC4736         , CO9-8  ,  ,172,36.2,386,626
NGC4736         , CO12-11,  ,214,74.7,336,622
NGC4736         , CO13-12,  ,129,46.6,247,405
NGC4736         , NII    ,  ,3100,2930,3230,          
Mrk 231         , CI1-0  ,  ,381,165,579,845
Mrk 231         , CI2-1  ,  ,506,448,551,          
Mrk 231         , CO5-4  ,  ,750,620,878,          
Mrk 231         , CO6-5  ,  ,941,858,1010,          
Mrk 231         , CO7-6  ,  ,943,879,998,          
Mrk 231         , CO8-7  ,  ,824,769,883,          
Mrk 231         , CO9-8  ,  ,520,438,588,          
Mrk 231         , CO10-9 ,  ,704,630,772,          
Mrk 231         , CO11-10,  ,571,521,620,          
Mrk 231         , CO12-11,  ,409,371,447,          
Mrk 231         , CO13-12,  ,300,264,345,          
Mrk 231         , NII    , X,610,531,689,          
NGC4826         , CI1-0  ,  ,1870,1660,2060,          
NGC4826         , CI2-1  ,  ,1660,1590,1730,          
NGC4826         , CO4-3  ,  ,3140,2920,3380,          
NGC4826         , CO5-4  ,  ,2970,2850,3080,          
NGC4826         , CO6-5  ,  ,2370,2280,2440,          
NGC4826         , CO7-6  ,  ,1120,1050,1190,          
NGC4826         , CO8-7  ,  ,414,294,545,          
NGC4826         , CO9-8  ,  ,236,69.1,446,660
NGC4826         , CO10-9 ,  ,155,34.4,302,494
NGC4826         , CO12-11,  ,66.2,0.764,166,370
NGC4826         , NII    ,  ,8470,8160,8800,          
MCG-02-33-098   , CI1-0  ,  ,33.1,4.83,92.8,171
MCG-02-33-098   , CI2-1  ,  ,79.6,24.6,130,185
MCG-02-33-098   , CO4-3  ,  ,57.1,16.6,148,205
MCG-02-33-098   , CO5-4  ,  ,163,93.5,250,          
MCG-02-33-098   , CO6-5  ,  ,282,204,350,          
MCG-02-33-098   , CO7-6  ,  ,209,148,256,          
MCG-02-33-098   , CO8-7  ,  ,73.5,18.5,153,269
MCG-02-33-098   , CO9-8  ,  ,193,69.1,314,469
MCG-02-33-098   , CO10-9 ,  ,68.5,15,162,278
MCG-02-33-098   , CO13-12,  ,91.9,32,160,294
MCG-02-33-098   , NII    ,  ,592,519,666,          
ESO507-G070     , CI1-0  ,  ,208,55.2,443,672
ESO507-G070     , CI2-1  ,  ,507,451,573,          
ESO507-G070     , CO5-4  ,  ,652,546,801,          
ESO507-G070     , CO6-5  ,  ,722,655,785,          
ESO507-G070     , CO7-6  ,  ,729,671,790,          
ESO507-G070     , CO8-7  ,  ,696,619,765,          
ESO507-G070     , CO9-8  ,  ,468,387,538,          
ESO507-G070     , CO10-9 ,  ,362,292,432,          
ESO507-G070     , CO11-10,  ,226,163,302,          
ESO507-G070     , CO12-11,  ,200,153,249,          
ESO507-G070     , CO13-12,  ,140,91.7,191,          
ESO507-G070     , NII    , X,851,768,934,          
NGC5010         , CI1-0  ,  ,285,85.4,571,889
NGC5010         , CI2-1  ,  ,691,586,767,          
NGC5010         , CO4-3  ,  ,1590,994,2140,          
NGC5010         , CO5-4  ,  ,910,613,1210,          
NGC5010         , CO6-5  ,  ,575,436,700,          
NGC5010         , CO7-6  ,  ,340,237,442,          
NGC5010         , CO8-7  ,  ,178,80.6,301,495
NGC5010         , CO10-9 ,  ,155,52,285,477
NGC5010         , CO11-10,  ,171,65.1,279,454
NGC5010         , CO12-11,  ,99,23.3,190,344
NGC5010         , NII    , X,4590,4420,4750,          
IRAS13120-5453  , CI1-0  ,  ,1450,1160,1760,          
IRAS13120-5453  , CI2-1  ,  ,1690,1590,1780,          
IRAS13120-5453  , CO5-4  ,  ,2410,2180,2620,          
IRAS13120-5453  , CO6-5  ,  ,2320,2190,2430,          
IRAS13120-5453  , CO7-6  ,  ,2100,2000,2190,          
IRAS13120-5453  , CO8-7  ,  ,1770,1640,1870,          
IRAS13120-5453  , CO9-8  ,  ,1140,1030,1250,          
IRAS13120-5453  , CO10-9 ,  ,1090,973,1210,          
IRAS13120-5453  , CO11-10,  ,648,559,735,          
IRAS13120-5453  , CO12-11,  ,405,332,478,          
IRAS13120-5453  , CO13-12,  ,272,205,340,          
IRAS13120-5453  , NII    , X,2180,2050,2310,          
NGC5055         , CI1-0  ,  ,975,695,1190,          
NGC5055         , CI2-1  ,  ,828,753,904,          
NGC5055         , CO4-3  ,  ,1010,703,1250,          
NGC5055         , CO5-4  ,  ,602,365,851,          
NGC5055         , CO6-5  ,  ,155,62.8,258,438
NGC5055         , CO7-6  ,  ,124,48.2,207,311
NGC5055         , CO8-7  ,  ,199,108,304,426
NGC5055         , CO9-8  ,  ,99.8,7.81,248,493
NGC5055         , CO11-10,  ,229,67.5,418,751
NGC5055         , CO12-11,  ,72,5.98,166,287
NGC5055         , NII    ,  ,6710,6420,7010,          
Arp193          , CI1-0  ,  ,1130,809,1420,          
Arp193          , CI2-1  ,  ,1070,1030,1120,          
Arp193          , CO5-4  ,  ,1800,1670,1940,          
Arp193          , CO6-5  ,  ,1560,1490,1640,          
Arp193          , CO7-6  ,  ,993,950,1030,          
Arp193          , CO8-7  ,  ,639,598,677,          
Arp193          , CO9-8  ,  ,481,435,528,          
Arp193          , CO10-9 ,  ,375,342,410,          
Arp193          , CO11-10,  ,248,218,281,          
Arp193          , CO12-11,  ,126,102,158,          
Arp193          , CO13-12,  ,88.8,59,114,          
Arp193          , NII    , X,1440,1400,1480,          
NGC5104         , CI1-0  ,  ,93.7,14.7,247,462
NGC5104         , CI2-1  ,  ,498,438,559,          
NGC5104         , CO5-4  ,  ,495,339,637,          
NGC5104         , CO6-5  ,  ,445,373,509,          
NGC5104         , CO7-6  ,  ,262,198,321,          
NGC5104         , CO8-7  ,  ,131,37,217,345
NGC5104         , CO9-8  ,  ,150,47.1,259,417
NGC5104         , CO10-9 ,  ,85.9,21.8,151,258
NGC5104         , CO11-10,  ,141,66.8,221,351
NGC5104         , CO12-11,  ,70.5,19.7,128,237
NGC5104         , NII    , X,1600,1500,1710,          
MCG-03-34-064   , CI2-1  ,  ,129,66.3,190,          
MCG-03-34-064   , CO4-3  ,  ,30.7,5.7,65.9,149
